"관측일자","지점명","평균기온(℃)","최저기온(℃)","최대기온(℃)","평균습도(%)","최저습도(%)","최고습도(%)","평균풍속(m/s)","최대풍속(m/s)","강수량(mm)"
"20170103","성북","3.29999995231628","0","7.5","66.3000030517578","42.0999984741211","83.5999984741211","0.899999976158142","4.30000019073486","0"
"20170103","송파","4.19999980926514","0.200000002980232","9","59.7000007629395","36.7000007629395","77.1999969482422","1","3.40000009536743","0"
"20170103","양천","4","0.300000011920929","8.39999961853027","62.9000015258789","45.5999984741211","81.5","1.20000004768372","4.19999980926514","0"
"20170103","영등포","3.70000004768372","0.300000011920929","8.39999961853027","65.3000030517578","47","87.1999969482422","1.60000002384186","5.40000009536743","0"
"20170103","용산","3.59999990463257","0.100000001490116","7.40000009536743","40.2000007629395","21.7999992370605","60.2999992370605","1.29999995231628","3.90000009536743","0"
"20170103","은평","2.59999990463257","-1.10000002384186","6.80000019073486","67.9000015258789","47.7000007629395","82.8000030517578","1.29999995231628","4.59999990463257","0"
"20170103","종로","3.79999995231628","0.5","8","61.2000007629395","44.2000007629395","80.5999984741211","1.10000002384186","3.40000009536743","0"
"20170103","중구","2.79999995231628","-1.29999995231628","6.69999980926514","59.9000015258789","41.9000015258789","80.1999969482422","1.5","5.40000009536743","0"
"20170103","중랑","3.79999995231628","0.200000002980232","7.40000009536743","63.5","41.4000015258789","79.3000030517578","1.60000002384186","5.80000019073486","0"
"20170104","강남","5.30000019073486","2.29999995231628","9.5","58.7999992370605","30.1000003814697","79.4000015258789","0.699999988079071","3.59999990463257","0"
"20170104","강동","5.40000009536743","2.5","9.60000038146973","62.5","36.2999992370605","82.3000030517578","0.899999976158142","4.19999980926514","0"
"20170104","강북","5.59999990463257","2.5","10.8000001907349","60.5","32.7000007629395","80.5999984741211","0.899999976158142","4.40000009536743","0"
"20170104","강서","4.80000019073486","2","8.30000019073486","68.4000015258789","38.5999984741211","87.3000030517578","1.20000004768372","3.90000009536743","0"
"20170104","관악","5.69999980926514","3.59999990463257","9.19999980926514","50.5999984741211","20.7000007629395","73.6999969482422","1","4.09999990463257","0"
"20170104","광진","5.69999980926514","2.59999990463257","9.60000038146973","60.7999992370605","36.5999984741211","83.5999984741211","1.10000002384186","3.90000009536743","0"
"20170104","구로","5.40000009536743","3.29999995231628","9.30000019073486","61.5999984741211","27.7999992370605","84.3000030517578","0.400000005960464","4.19999980926514","0"
"20170104","금천","5.69999980926514","2.90000009536743","10","56.7000007629395","22.2000007629395","80","1.39999997615814","4.5","0"
"20170104","남산","5","2.59999990463257","8.69999980926514","53","24.6000003814697","83","1.10000002384186","3.5","0"
"20170104","노원","5.40000009536743","1.79999995231628","10.3000001907349","60.7999992370605","28.8999996185303","86.1999969482422","0.5","2.59999990463257","0"
"20170104","도봉","4.40000009536743","0.100000001490116","10.6000003814697","62.2999992370605","33","87.1999969482422","0.300000011920929","2.90000009536743","0"
"20170104","동대문","5.19999980926514","2.20000004768372","9.60000038146973","61.5","38.9000015258789","79.9000015258789","1.39999997615814","5.5","0"
"20170104","동작","5.80000019073486","3.79999995231628","9.69999980926514","61.7999992370605","35","81.1999969482422","1.39999997615814","3.59999990463257","0"
"20170104","마포","4.5","1.10000002384186","8.60000038146973","67.3000030517578","35.5","87.5999984741211","0.899999976158142","4","0"
"20170104","서대문","4.80000019073486","2.40000009536743","8.89999961853027","61.4000015258789","34","82.3000030517578","1.10000002384186","5","0"
"20170104","서초","6.09999990463257","3","10.3999996185303","59.4000015258789","25.7000007629395","81.8000030517578","1.10000002384186","3.59999990463257","0"
"20170104","성동","5.40000009536743","2.20000004768372","10.1999998092651","59.7000007629395","30.3999996185303","84","1.39999997615814","3.79999995231628","0"
"20170104","성북","5.40000009536743","2.29999995231628","9.5","59.2999992370605","35.9000015258789","79.8000030517578","1.10000002384186","3.29999995231628","0"
"20170104","송파","5.30000019073486","1.39999997615814","10.6000003814697","60.0999984741211","30.7000007629395","85.4000015258789","0.699999988079071","2.79999995231628","0"
"20170104","양천","5.69999980926514","3.5","9.69999980926514","62.2999992370605","28.5","83.8000030517578","1","3.90000009536743","0"
"20170104","영등포","5.40000009536743","3","8.89999961853027","64.5","34.2999992370605","84.1999969482422","1.79999995231628","5.80000019073486","0"
"20170104","용산","5.30000019073486","2.70000004768372","9.60000038146973","39.5999984741211","11","60","1.10000002384186","4.59999990463257","0"
"20170104","은평","4.69999980926514","2.29999995231628","8.39999961853027","64.5","39.7000007629395","85.5","1.29999995231628","4.90000009536743","0"
"20170104","종로","5.80000019073486","3.5","9.30000019073486","58.2000007629395","36","75.6999969482422","0.899999976158142","3.90000009536743","0"
"20170104","중구","4.5","1.39999997615814","8.19999980926514","59","33.5999984741211","81.9000015258789","1.10000002384186","5","0"
"20170104","중랑","5.40000009536743","2.40000009536743","9.30000019073486","62","38.4000015258789","84.5","1.20000004768372","3.70000004768372","0"
"20170105","강남","5","1.29999995231628","7.90000009536743","56.4000015258789","43.2000007629395","65.0999984741211","0.899999976158142","3.40000009536743","0"
"20170105","강동","5.30000019073486","1.29999995231628","8.39999961853027","60.4000015258789","51.4000015258789","72.5","2","5.80000019073486","0"
"20170105","강북","4.80000019073486","1.20000004768372","8.30000019073486","57.7999992370605","50.5999984741211","67.6999969482422","1.5","4.30000019073486","0"
"20170105","강서","4.59999990463257","0.800000011920929","8.30000019073486","62.5","56","73.6999969482422","2.90000009536743","6.80000019073486","0"
"20170105","관악","5.5","2.79999995231628","8.10000038146973","45.5999984741211","38.0999984741211","51.7000007629395","0.800000011920929","2.79999995231628","0"
"20170105","광진","5.5","1.60000002384186","8.60000038146973","56.5999984741211","47.4000015258789","63.2000007629395","2","5.09999990463257","0"
