"20140111","서대문","-1.3","-5","2.4","54.5","21.4","90","0.8","3.5","0"
"20140111","서초","-0.3","-3.9","3.2","27.9","0","60.6","0.6","3","0"
"20140111","성동","-0.5","-4.4","3.6","49.3","14.1","83","1.5","4.1","0"
"20140111","성북","-1.3","-4.9","2.5","55.4","20","83.3","0.7","3.8","0"
"20140111","송파","-1","-5.7","3.6","51.6","16.3","85.2","0.9","3.4","0"
"20140111","양천","-0.3","-3.6","3.2","48","15.8","85.7","1.1","3.7","0"
"20140111","영등포","-0.5","-4","2.6","52.7","22.2","86.8","1.3","4.1","0"
"20140111","용산","-0.1","-3.4","3","49.9","17.7","81.3","1","4.1","0"
"20140111","은평","-0.7","-4.7","2.8","46.3","14.8","80","1.2","4.2","0"
"20140111","종로","-0.3","-3.8","2.8","52.7","20.7","80.9","0.6","3.5","0"
"20140111","중구","-1.6","-5.5","2.4","55.1","20","88.6","1","4.7","0"
"20140111","중랑","-0.9","-4.8","2.9","55","21.8","84.6","1.3","3.8","0"
"20140112","강남","-1.1","-6.5","2.1","49.6","21.3","76.6","1.5","4.8","0"
"20140112","강동","-0.7","-5.9","2.8","48.3","20.5","81.8","1.9","6.7","0"
"20140112","강북","-0.9","-6.4","3.1","47.7","21.7","80.1","1.7","6.2","0"
"20140112","강서","-1.4","-6.9","2.1","56.8","26.4","84.1","1.6","6","0"
"20140112","관악","-0.7","-6.9","2.5","51.9","16.7","81.1","1.9","6.2","0"
"20140112","광진","-0.7","-5.7","3.4","47.2","19.6","77.8","2","7","0"
"20140112","구로","-1.4","-6.8","2.5","53.4","20.7","84.5","2.2","7","0"
"20140112","금천","-1.3","-6.7","2.8","54.2","22.2","86.8","2.5","5.9","0"
"20140112","남산","-1.6","-7.8","1.9","76.4","46.1","99.9","1.6","4.6","0"
"20140112","노원","-1.3","-6.4","3","51.1","25.5","88","1.1","4.1","0"
"20140112","도봉","-2.1","-7","2.9","52.5","24.1","85.5","1.2","5.5","0"
"20140112","동대문","-1","-6.1","3","50.1","19.6","81.3","1.7","6.4","0"
"20140112","동작","-0.7","-6.8","3","49","22.3","77.6","2.2","6.4","0"
"20140112","마포","-1.7","-7.5","2.4","52.4","24.3","82.9","1.5","4.8","0"
"20140112","서대문","-1.9","-7.9","2.2","53.6","24.9","85.8","1.7","6.4","0"
"20140112","서초","-0.1","-5.8","3.4","25.5","0","53.9","1.5","26","0"
"20140112","성동","-1.1","-6.8","3.2","43.2","14.6","77.5","2.1","6.2","0"
"20140112","성북","-1.3","-6.5","2.1","47.4","21","78","1.1","7","0"
"20140112","송파","-0.7","-5.7","3.4","45.4","19.4","75.4","1.1","4.1","0"
"20140112","양천","-0.9","-6.5","3.4","48.7","16.3","77.4","2.4","5.7","0"
"20140112","영등포","-1.2","-7","2.4","53.4","25.9","82.8","3.6","9.2","0"
"20140112","용산","-0.5","-6.7","3.1","49.1","19.7","80.9","1.9","5.9","0"
"20140112","은평","-1.3","-7.1","2.3","44.9","14.7","77.3","2.4","6.8","0"
"20140112","종로","-0.8","-6.6","3","49.7","22.8","78.4","1.2","5.2","0"
"20140112","중구","-1.8","-7.8","1.5","52.3","22.3","79.5","2.2","6.7","0"
"20140112","중랑","-0.7","-6","2.3","48.7","19.5","82.3","1.9","5.3","0"
"20140113","강남","-5.2","-8.3","-1","33.2","23.7","41.7","1.7","4","0"
"20140113","강동","-4.4","-7.9","0.2","32.1","19.7","42.4","1.8","4.2","0"
"20140113","강북","-4.8","-8.5","-0.1","29.1","19.5","36.4","1.3","3.5","0"
"20140113","강서","-5.7","-9.4","-2.1","40.2","27.5","52.5","1.5","4.1","0"
"20140113","관악","-5.5","-8.8","-2.1","32","19.9","42.3","1.5","5.1","0"
"20140113","광진","-4.3","-8.4","0.1","29.6","18.7","37.7","1.7","4.2","0"
"20140113","구로","-5.4","-8.8","-2","34.5","23.7","44","1.7","4.5","0"
"20140113","금천","-5.2","-8.5","-1.5","34.3","24.4","45.4","2","4.9","0"
"20140113","남산","-6","-10.1","-1.7","57.6","36.4","79","1.4","3.5","0"
"20140113","노원","-4.9","-8.3","-0.8","31","19.6","40.8","1.2","4.7","0"
"20140113","도봉","-5.7","-9.9","-1.1","32.9","18.9","45","0.8","4.2","0"
"20140113","동대문","-4.6","-8.1","-0.3","31.1","19.5","42.2","1.8","5.8","0"
"20140113","동작","-5","-8.5","-1.1","31.4","20","40.5","1.8","5.1","0"
"20140113","마포","-6","-9.6","-1.7","37.1","22.3","50.4","1.4","4.1","0"
